comment_urn,post_urn,ts,company,author,numLikes,lang,text,sentiment
6926887723676958720,6925473738599583745,2022-05-02 13:38:48,aflac,13600172,0,English,Huge honor,60.29
6926893292102037504,6925902188074471424,2022-05-02 14:00:56,antheminc,1661766,0,English,Congratulations Anil,19.2
6926893411685810176,6925902188074471424,2022-05-02 14:01:24,antheminc,10802706,0,English,Congratulations Anil,19.2
6926895313525891072,6926893291846217728,2022-05-02 14:08:58,kennametal,933808448,2,English,Tesla valve to the rescue. Lol.,29.29
6926899012612620288,6921837697472839681,2022-05-02 14:23:40,cunamutualgroup,71056476,1,English,Congratulations we miss you!,0.0
6926899825074442240,6922668412741513216,2022-05-02 14:26:53,jpmorgan,783578637,0,English,Thanks for sharing,32.9
6926907678115962880,6926526906712375296,2022-05-02 14:58:06,staples,21994309,2,English,I was privileged to work at Staples from 1996-2006. I worked directly with Tom to create the Tech Center (“Easy Tech”) program. He was an intellectual who knew how to relate to others and motivate them! I’m proud to have collaborated with so many talented people. RIP Tom - you were one of a kind.,12.1
6926910757401989121,6925902188074471424,2022-05-02 15:10:20,antheminc,17484206,0,English,Congratulations Anil,19.2
6926924001948708864,6926923196298387456,2022-05-02 16:02:58,cunamutualgroup,564145418,2,English,Dorothy Zheng So awesome!,38.4
6926941272502886400,6920762672997138433,2022-05-02 17:11:35,aflac,4832543,1,English,"These are all great options to expand ""benefits"" without spending lots of cash. It is nice to see benefits being defined as more than health insurance. Of course, if you want to explore traditional definitions, supplemental options like Aflac soar to the top and really help employees.",6.09
6926946074020487169,6926526906712375296,2022-05-02 17:30:40,staples,25942030,15,English,"Tom was a visionary. a mentor and most importantly, a great friend. He changed the world of office supplies forever, and I’m thankful for the lifelong friends that I have met at Staples since May 1, 1986. 

And I’m Thankful that Tom couldn’t find that typewriter ribbon! 😊

I loved him. Still do.  
Happy 32nd Staples !",29.29
6926960188792979457,6925902188074471424,2022-05-02 18:26:45,antheminc,68830435,0,English,Congratulations Anil!,38.4
6926960356011458562,6926526906712375296,2022-05-02 18:27:25,staples,10535434,6,English,"I had the privilege to work for Staples from 1999 to 2013 and then again in 2017. Tom was super intellectual and absorbed things at a level that was second to none. Every time I ran into him at a company meeting, he would remember my name and take the time to ask about me and my family. Tom was a great man and an absolute phenomenal business leader. We all miss him. He will never be forgotten.",16.29
6926962012014927872,6926956790890840064,2022-05-02 18:34:00,novglobal,700583611,0,English,Thank you so much 😍😁,12.8
6926962594889003008,6926526906712375296,2022-05-02 18:36:19,staples,18475208,1,English,"My best job, I learned so much and miss everyone. 

Anyone remember what he first wanted to call the store?",5.0
6926962890902028288,6925902188074471424,2022-05-02 18:37:29,antheminc,12248038,0,English,Congrats Anil Bhatt ,12.8
6926963965264592896,6925902188074471424,2022-05-02 18:41:46,antheminc,644202,0,Other,Great!!,39.5
6926980725468459009,6926956790890840064,2022-05-02 19:48:22,novglobal,107406333,0,Other,Eid Mubarak!,0.0
6926988896190795776,6925902188074471424,2022-05-02 20:20:50,antheminc,151729839,0,English,Congratulations Anil,19.2
6926989709659316224,6925902188074471424,2022-05-02 20:24:04,antheminc,203500254,0,English,Congratulations Anil. ,38.4
6926996249510350848,6926893291846217728,2022-05-02 20:50:03,kennametal,298029013,0,English,"I've a couple of others designs which I've been testing myself and for many years, SO nice to see Nikola Tesla's work, it's a shame you could not donate to him directly he still deserves it.

I know what it's like to have work robbed off you or which has made others look good, nice to see Tesla's work, not that folks don't see it everyday flicking switches but most have never noticed hehh",1.2
6926998666201247744,6926963005750484993,2022-05-02 20:59:39,petsmart,947735431,1,English,That’s awesome!! Good for you ladies!!,54.79
6926999270625533952,6926956790890840064,2022-05-02 21:02:03,novglobal,789054548,0,Other,Eid Mubarak,0.0
6927000330496851968,6926923196298387456,2022-05-02 21:06:16,cunamutualgroup,2889970,1,Other,I am impressed,27.39
6927001986068344832,6926963005750484993,2022-05-02 21:12:50,petsmart,300006775,1,Other,I love Drew!,31.1
6927008927398158336,6926526906712375296,2022-05-02 21:40:25,staples,6355203,4,English,"RIPTom; it was an honor to be a “Founding Officer” along with Bob, Paul, Myra and Todd.",2.09
6927015564317990912,6926956790890840064,2022-05-02 22:06:48,novglobal, ,0,English, Wishing you the most cheerful and memorable celebrations on the occasion of Eid Ul Fitr.,24.7
6927016114145177600,6926968373515874304,2022-05-02 22:08:59,petsmart,139452861,2,English,"Kudos PetSmart - everyone talks about mental health issues; few organizations have the courage to address them.  It is time companies (especially other retailers), follow PetSmart's lead and focus on the mental health of their associates.  These past several years have taken a toll, especially on the hourly workforce.  They didn't have the luxury of working from home, collecting paychecks, or affording life's necessities. Real and actionable mental health programs should be a priority for all companies; organizational wellbeing is more than EPS. Companies need to go beyond directing associates to a 1. 800.GETHELP phone number.
Congratulations PetSmart...",6.9
6927017098518929408,6927008591044390912,2022-05-02 22:12:54,kennametal,3350496,1,English,What a crew.,0.0
6927036939393019904,6925119378208301056,2022-05-02 23:31:44,albertsons,266000457,0,English,Congratulations!,38.4
6927038684244451328,6925914857749839872,2022-05-02 23:38:40,jcpenney,832681294,2,English,Yes I'm so happy  about this I bought some of it plus im.selliing it to customers I've been telling everyone love it ,20.0
6927041709478461441,6926956790890840064,2022-05-02 23:50:41,novglobal,177439803,0,English,Thanks so much,32.9
6927042410246017024,6925902188074471424,2022-05-02 23:53:28,antheminc,303363429,0,English,Congrats,38.4
6927044168355598336,6925902188074471424,2022-05-03 00:00:27,antheminc,644877040,0,English,Congratulations to a great leader!,65.8
6927046284050636800,6926526906712375296,2022-05-03 00:08:52,staples,23628961,10,English,"Tom was a brilliant,  visionary with a passion for retail and people.  He built an industry and helped small businesses compete with large corporations.   I joined Staples early on and enjoyed a 32 year career.   Tom was a major reason for my joining the company.   Rest in peace Tom, you are missed and will never be forgotten. ",16.0
6927047188267114496,6926526906712375296,2022-05-03 00:12:27,staples,23033929,25,English,"Happy Founders day to past and present employees at Staples.   As one of the early associates at Staples, I remember the innovation, hard work and dedication that Tom instilled in us to make Staples Successful.  He was passionate, hard driven, entrepreneurial and most importantly recognized surrounding himself with experts to execute his vision of a retail office Superstore.  He had an inate ability to grasp input and make decisions to drive SPLS to succeed.  He was a master at partnering with landlords, merchandising vendors, customers, and investors both in the early years and beyond to put the staples format on the map.  And then convince Wall Street to bring the Company public making it one of the most successful IPO’s in the early 1990’s to 2006.   Unfortunately, the Board of Directors and the new CEO failed miserably when they decided to let Tom go from the Chairman position in 2010.
I left Staples in 2013 with continued pride for Staples and always will be grateful for such a great career.   I wish good things and continued success for the current management team and associates. As you celebrate Founders Day, remember Tom as he unfortunately passed away a few years ago, but always loved the brand he created & associates!",9.39
6927051641628065792,6926526906712375296,2022-05-03 00:30:09,staples,20836818,8,English,"I was there as a resource to Tom from the beginning. Lots of great stories from Boston to Hong Kong, Japan and beyond. I took him to his first trade show in Las Vegas befor store 1 was opened. Typical Tom, larger than life, demanded the best and deepest deal available. Some were courteous some insulted but everyone wondered just who this guy was. Over the years, they found out. Most of you know, Tom wrote a book. He gave me a copy and in the front cover he wrote “from fighter to another, those who heard and believed are still here. Those who dident are gone” RIP Tom!!",11.8
6927054882281582592,6925845330114596864,2022-05-03 00:43:02,albertsons,139679532,0,English,Congratulations Emmitt.,38.4
6927059998443261952,6920039403318870018,2022-05-03 01:03:22,albertsons,321182679,0,English,Wow.  What an accomplishment.   Thats the definition of dedication and loyalty.,27.89
6927069700984102912,6925081134011715585,2022-05-03 01:41:55,autozone,33266290,0,English,Congratulations!,38.4
6927071111159443457,6924759374800322560,2022-05-03 01:47:31,albertsons,971731228,0,English,This is awesome  we need more people like you God bless you.,15.8
6927079981139316736,6925845330114596864,2022-05-03 02:22:46,albertsons,893494957,0,English,Congratulations Emmet!,38.4
6927093034924867588,6924672156056342528,2022-05-03 03:14:38,autozone,251246059,1,English,"Congratulations, good luck on your new journey,",34.7
6927101922290085888,6927020151175352320,2022-05-03 03:49:57,nordstrom,359398018,0,English,"Please help anything helps putting my pride aside to reach out for help I currently work but due to vivid I’m not making as much abs I’m behind on rent and I’m trying to stay on the correct path I just need any help of assistance to keep my home abs not loose my job because with no home I don’t know how I will keep a job I’m begging for help 

https://gofund.me/e3826822",9.1
6927110686460309504,6925902188074471424,2022-05-03 04:24:47,antheminc,26639214,0,English,Congratulations,38.4
6927119272611651584,6925902188074471424,2022-05-03 04:58:54,antheminc,34570662,0,English,Congratulations 👏,38.4
6927119532134207488,6920039403318870018,2022-05-03 04:59:56,albertsons,453826951,0,English,congratulations ,38.4
6927136885152657408,6927008591044390912,2022-05-03 06:08:53,kennametal,170695081,1,English,V nice to see and all the best,46.79
6927145994027425792,6925902188074471424,2022-05-03 06:45:05,antheminc,904294171,0,English,Congratulations Sir,19.2
6927155227401818112,6925081134011715585,2022-05-03 07:21:46,autozone,294286892,2,English,Congratulations Michelle. Well deserved!,27.39
6927177273066319872,6922279368765452288,2022-05-03 08:49:22,novglobal,524062266,0,English,"Sorry can’t play I had to sell my clubs after being paid off at NOV Gateshead,",4.69
6927196612419096576,6925902188074471424,2022-05-03 10:06:13,antheminc,224215766,0,English,Congratulations.,38.4
6927216826036731904,6925902188074471424,2022-05-03 11:26:32,antheminc,33534252,0,English,Congrats Anil!,38.4
6927235092994039809,6925845330114596864,2022-05-03 12:39:07,albertsons,15948676,0,English,Congratulations!,38.4
6927240251803328512,6925119378208301056,2022-05-03 12:59:37,albertsons, ,0,Other,Awesome job! 🙌,38.4
6927248464842043392,6925902188074471424,2022-05-03 13:32:16,antheminc,12724199,0,English,Congrats Anil!,38.4
6927256899188838400,6926956790890840064,2022-05-03 14:05:46,novglobal,693440234,0,Other,Eid Mubarak,0.0
6927282416638124032,6922921895927443456,2022-05-03 15:47:10,thrivent,46097237,1,English,It's absolutely beautiful! I love our redesigned workspaces!,40.2
6927284935498084352,6925492809550438401,2022-05-03 15:57:11,autozone,4558011,0,English,Congrats!,38.4
6927284946814255104,6927255546454556673,2022-05-03 15:57:14,synovus,85610720,0,English,Congrats Matt! Well done.,27.39
6927285175600955393,6926175882793431040,2022-05-03 15:58:08,jpmorgan,434971955,0,English,Looking forward!!,0.0
6927287738652061696,6925845330114596864,2022-05-03 16:08:19,albertsons,52275987,1,English,Yay!!! So well deserved!,8.19
6927299198602141696,6926526906712375296,2022-05-03 16:53:51,staples,12877207,2,English,"On my desk. Taken at Staples store 1,000.",0.0
6927302868697853952,6927302730071904256,2022-05-03 17:08:26,cunamutualgroup, ,1,Other,https://www.inclusiv.org/cuna-mutual-group-foundation-announces-historic-secondary-capital-investment-through-the-inclusiv-racial-equity-investment-fund/,0.0
6927303147128328192,6925845330114596864,2022-05-03 17:09:33,albertsons,200121419,0,English,Congratulations!,38.4
6927308923452485632,6926526906712375296,2022-05-03 17:32:30,staples,960477,2,English,Such an amazing story! Congratulations to everyone who helped build Staples over the years.,26.6
6927331474010509312,6926963005750484993,2022-05-03 19:02:06,petsmart,6628887,1,English,I love when my dog receives the ferminator treatment at PetSmart.,21.89
6927348005096349696,6925902188074471424,2022-05-03 20:07:48,antheminc,7034757,0,English,Congratulations,38.4
6927395081956016128,6926968373515874304,2022-05-03 23:14:52,petsmart,171127245,0,English,Thank you for posting. This is amazing 👏 ,25.6
6927400766164885504,6926526906712375296,2022-05-03 23:37:27,staples,41490396,1,English,Proud to be part of the team that made a difference.,24.1
6927413410489937920,6925119378208301056,2022-05-04 00:27:42,albertsons,564852007,0,English,Congratulations Rosita Szatkowska!!!,19.2
6927417337482534912,6922921895927443456,2022-05-04 00:43:18,thrivent,46660409,1,English,"Super nice! I always liked the open feel of the Appleton campus, and the updates make it even nicer!",41.5
6927417688960983041,6922562777291132929,2022-05-04 00:44:42,petsmart,78570025,0,Other,Well done,16.39
6927419835060502528,6927165034284400640,2022-05-04 00:53:13,kennametal,120906144,0,English,"Can I listen to any beneficial statements about abrasive waterjet cutting nozzles, for example, how can we penetrate into the markets, or how can we learn about the differences on qualities of nozzles between competitors’ ones etc??",1.6
6927426589651533824,6925902188074471424,2022-05-04 01:20:04,antheminc,11959370,0,English,Wow! Fantastic.  Congratulations.,51.2
6927441990905139200,6925902188074471424,2022-05-04 02:21:16,antheminc,711436576,0,English,Congratulations,38.4
6927444102183559168,6927255546454556673,2022-05-04 02:29:39,synovus,14853,0,English,I am digging those Synovus red pants Matt Maxey!!!,0.0
